,brand,lang,type,count,year,month
2440,GLOBEXCORPORATION,GR,slideshow,4,2019,07
2441,GLOBEXCORPORATION,GR,video,497,2019,07
2442,GLOBEXCORPORATION,GR,article,404,2019,08
2443,GLOBEXCORPORATION,GR,author,7,2019,08
2444,GLOBEXCORPORATION,GR,edition,94,2019,08
2445,GLOBEXCORPORATION,GR,multimedia,808,2019,08
2446,GLOBEXCORPORATION,GR,video,441,2019,08
2447,GLOBEXCORPORATION,GR,wire,1465,2019,08
2448,GLOBEXCORPORATION,GR,article,421,2019,09
2449,GLOBEXCORPORATION,GR,author,7,2019,09
2450,GLOBEXCORPORATION,GR,edition,109,2019,09
2451,GLOBEXCORPORATION,GR,link,8,2019,09
2452,GLOBEXCORPORATION,GR,multimedia,895,2019,09
2453,GLOBEXCORPORATION,GR,program,1,2019,09
2454,GLOBEXCORPORATION,GR,slideshow,5,2019,09
2455,GLOBEXCORPORATION,GR,video,457,2019,09
2456,GLOBEXCORPORATION,GR,wire,1351,2019,09
2457,GLOBEXCORPORATION,GR,article,441,2019,10
2458,GLOBEXCORPORATION,GR,author,5,2019,10
2459,GLOBEXCORPORATION,GR,edition,116,2019,10
2460,GLOBEXCORPORATION,GR,link,14,2019,10
2461,GLOBEXCORPORATION,GR,multimedia,998,2019,10
2462,GLOBEXCORPORATION,GR,parameter,1,2019,10
2463,GLOBEXCORPORATION,GR,slideshow,3,2019,10
2464,GLOBEXCORPORATION,GR,video,556,2019,10
2465,GLOBEXCORPORATION,GR,wire,1627,2019,10
2466,GLOBEXCORPORATION,GR,article,388,2019,11
2467,GLOBEXCORPORATION,GR,author,5,2019,11
2468,GLOBEXCORPORATION,GR,edition,108,2019,11
2469,GLOBEXCORPORATION,GR,link,9,2019,11
2470,GLOBEXCORPORATION,GR,multimedia,1083,2019,11
2471,GLOBEXCORPORATION,GR,slideshow,5,2019,11
2472,GLOBEXCORPORATION,GR,video,453,2019,11
2473,GLOBEXCORPORATION,GR,wire,1368,2019,11
2474,GLOBEXCORPORATION,GR,article,359,2019,12
2475,GLOBEXCORPORATION,GR,edition,91,2019,12
2476,GLOBEXCORPORATION,GR,link,11,2019,12
2477,GLOBEXCORPORATION,GR,multimedia,923,2019,12
2478,GLOBEXCORPORATION,GR,video,364,2019,12
2479,GLOBEXCORPORATION,GR,wire,1112,2019,12
2480,GLOBEXCORPORATION,GR,article,380,2020,01
2481,GLOBEXCORPORATION,GR,author,4,2020,01
2482,GLOBEXCORPORATION,GR,edition,90,2020,01
2483,GLOBEXCORPORATION,GR,link,3,2020,01
2484,GLOBEXCORPORATION,GR,multimedia,1032,2020,01
2485,GLOBEXCORPORATION,GR,slideshow,1,2020,01
2486,GLOBEXCORPORATION,GR,video,465,2020,01
2487,GLOBEXCORPORATION,GR,wire,1331,2020,01
2488,GLOBEXCORPORATION,GR,article,364,2020,02
2489,GLOBEXCORPORATION,GR,author,6,2020,02
2490,GLOBEXCORPORATION,GR,edition,115,2020,02
2491,GLOBEXCORPORATION,GR,link,16,2020,02
2492,GLOBEXCORPORATION,GR,multimedia,1157,2020,02
2493,GLOBEXCORPORATION,GR,slideshow,1,2020,02
2494,GLOBEXCORPORATION,GR,video,549,2020,02
2495,GLOBEXCORPORATION,GR,wire,1299,2020,02
2496,GLOBEXCORPORATION,GR,article,367,2020,03
2497,GLOBEXCORPORATION,GR,author,6,2020,03
2498,GLOBEXCORPORATION,GR,edition,115,2020,03
2499,GLOBEXCORPORATION,GR,link,4,2020,03
2500,GLOBEXCORPORATION,GR,multimedia,1341,2020,03
2501,GLOBEXCORPORATION,GR,program,1,2020,03
2502,GLOBEXCORPORATION,GR,video,450,2020,03
2503,GLOBEXCORPORATION,GR,wire,1664,2020,03
2504,GLOBEXCORPORATION,GR,article,387,2020,04
2505,GLOBEXCORPORATION,GR,author,3,2020,04
2506,GLOBEXCORPORATION,GR,edition,153,2020,04
2507,GLOBEXCORPORATION,GR,link,1,2020,04
2508,GLOBEXCORPORATION,GR,multimedia,1375,2020,04
2509,GLOBEXCORPORATION,GR,parameter,2,2020,04
2510,GLOBEXCORPORATION,GR,program,2,2020,04
2511,GLOBEXCORPORATION,GR,slideshow,1,2020,04
2512,GLOBEXCORPORATION,GR,video,529,2020,04
2513,GLOBEXCORPORATION,GR,wire,1547,2020,04
2514,GLOBEXCORPORATION,GR,article,341,2020,05
2515,GLOBEXCORPORATION,GR,author,3,2020,05
2516,GLOBEXCORPORATION,GR,edition,153,2020,05
2517,GLOBEXCORPORATION,GR,link,3,2020,05
2518,GLOBEXCORPORATION,GR,multimedia,1293,2020,05
2519,GLOBEXCORPORATION,GR,slideshow,1,2020,05
2520,GLOBEXCORPORATION,GR,video,541,2020,05
2521,GLOBEXCORPORATION,GR,wire,1704,2020,05
2522,GLOBEXCORPORATION,GR,article,382,2020,06
2523,GLOBEXCORPORATION,GR,edition,146,2020,06
2524,GLOBEXCORPORATION,GR,link,2,2020,06
2525,GLOBEXCORPORATION,GR,multimedia,1364,2020,06
2526,GLOBEXCORPORATION,GR,parameter,1,2020,06
2527,GLOBEXCORPORATION,GR,slideshow,2,2020,06
2528,GLOBEXCORPORATION,GR,video,513,2020,06
2529,GLOBEXCORPORATION,GR,wire,1488,2020,06
2530,GLOBEXCORPORATION,GR,article,407,2020,07
2531,GLOBEXCORPORATION,GR,author,1,2020,07
2532,GLOBEXCORPORATION,GR,edition,156,2020,07
2533,GLOBEXCORPORATION,GR,multimedia,1341,2020,07
2534,GLOBEXCORPORATION,GR,slideshow,2,2020,07
2535,GLOBEXCORPORATION,GR,video,511,2020,07
2536,GLOBEXCORPORATION,GR,wire,1433,2020,07
2537,GLOBEXCORPORATION,GR,article,398,2020,08
2538,GLOBEXCORPORATION,GR,author,2,2020,08
2539,GLOBEXCORPORATION,GR,edition,123,2020,08
2540,GLOBEXCORPORATION,GR,multimedia,1441,2020,08
2541,GLOBEXCORPORATION,GR,slideshow,1,2020,08
2542,GLOBEXCORPORATION,GR,video,587,2020,08
2543,GLOBEXCORPORATION,GR,wire,1217,2020,08
2544,GLOBEXCORPORATION,GR,article,404,2020,09
2545,GLOBEXCORPORATION,GR,author,1,2020,09
2546,GLOBEXCORPORATION,GR,edition,142,2020,09
2547,GLOBEXCORPORATION,GR,multimedia,1377,2020,09
2548,GLOBEXCORPORATION,GR,program,1,2020,09
2549,GLOBEXCORPORATION,GR,urgent,1,2020,09
2550,GLOBEXCORPORATION,GR,video,542,2020,09
2551,GLOBEXCORPORATION,GR,wire,1242,2020,09
2552,GLOBEXCORPORATION,GR,article,387,2020,10
2553,GLOBEXCORPORATION,GR,author,1,2020,10
2554,GLOBEXCORPORATION,GR,edition,150,2020,10
2555,GLOBEXCORPORATION,GR,multimedia,1353,2020,10
2556,GLOBEXCORPORATION,GR,video,515,2020,10
2557,GLOBEXCORPORATION,GR,wire,1132,2020,10
2558,GLOBEXCORPORATION,GR,article,329,2020,11
2559,GLOBEXCORPORATION,GR,author,3,2020,11
2560,GLOBEXCORPORATION,GR,edition,111,2020,11
2561,GLOBEXCORPORATION,GR,link,1,2020,11
2562,GLOBEXCORPORATION,GR,multimedia,1208,2020,11
2563,GLOBEXCORPORATION,GR,slideshow,2,2020,11
2564,GLOBEXCORPORATION,GR,video,598,2020,11
2565,GLOBEXCORPORATION,GR,wire,1081,2020,11
2566,GLOBEXCORPORATION,GR,article,290,2020,12
2567,GLOBEXCORPORATION,GR,author,2,2020,12
2568,GLOBEXCORPORATION,GR,edition,98,2020,12
2569,GLOBEXCORPORATION,GR,link,1,2020,12
2570,GLOBEXCORPORATION,GR,multimedia,1129,2020,12
2571,GLOBEXCORPORATION,GR,slideshow,3,2020,12
2572,GLOBEXCORPORATION,GR,video,422,2020,12
2573,GLOBEXCORPORATION,GR,wire,1071,2020,12
2574,GLOBEXCORPORATION,GR,article,342,2021,01
2575,GLOBEXCORPORATION,GR,author,2,2021,01
2576,GLOBEXCORPORATION,GR,edition,110,2021,01
2577,GLOBEXCORPORATION,GR,link,2,2021,01
2578,GLOBEXCORPORATION,GR,multimedia,1195,2021,01
2579,GLOBEXCORPORATION,GR,slideshow,2,2021,01
2580,GLOBEXCORPORATION,GR,video,466,2021,01
2581,GLOBEXCORPORATION,GR,wire,1188,2021,01
2582,GLOBEXCORPORATION,GR,article,354,2021,02
2583,GLOBEXCORPORATION,GR,author,1,2021,02
2584,GLOBEXCORPORATION,GR,edition,131,2021,02
2585,GLOBEXCORPORATION,GR,link,2,2021,02
2586,GLOBEXCORPORATION,GR,multimedia,1167,2021,02
2587,GLOBEXCORPORATION,GR,video,530,2021,02
2588,GLOBEXCORPORATION,GR,wire,1125,2021,02
2589,GLOBEXCORPORATION,GR,article,409,2021,03
2590,GLOBEXCORPORATION,GR,edition,143,2021,03
2591,GLOBEXCORPORATION,GR,link,1,2021,03
2592,GLOBEXCORPORATION,GR,multimedia,1082,2021,03
2593,GLOBEXCORPORATION,GR,video,537,2021,03
2594,GLOBEXCORPORATION,GR,wire,1124,2021,03
2595,GLOBEXCORPORATION,GR,article,351,2021,04
2596,GLOBEXCORPORATION,GR,edition,142,2021,04
2597,GLOBEXCORPORATION,GR,multimedia,987,2021,04
2598,GLOBEXCORPORATION,GR,video,557,2021,04
2599,GLOBEXCORPORATION,GR,wire,1290,2021,04
2600,GLOBEXCORPORATION,GR,article,323,2021,05
2601,GLOBEXCORPORATION,GR,author,1,2021,05
2602,GLOBEXCORPORATION,GR,edition,142,2021,05
2603,GLOBEXCORPORATION,GR,link,3,2021,05
2604,GLOBEXCORPORATION,GR,multimedia,994,2021,05
2605,GLOBEXCORPORATION,GR,video,503,2021,05
2606,GLOBEXCORPORATION,GR,wire,1411,2021,05
2607,GLOBEXCORPORATION,GR,article,411,2021,06
2608,GLOBEXCORPORATION,GR,edition,112,2021,06
2609,GLOBEXCORPORATION,GR,link,3,2021,06
2610,GLOBEXCORPORATION,GR,multimedia,1158,2021,06
2611,GLOBEXCORPORATION,GR,video,349,2021,06
2612,GLOBEXCORPORATION,GR,wire,1345,2021,06
2613,GLOBEXCORPORATION,GR,article,323,2021,07
2614,GLOBEXCORPORATION,GR,author,43,2021,07
2615,GLOBEXCORPORATION,GR,edition,118,2021,07
2616,GLOBEXCORPORATION,GR,link,2,2021,07
2617,GLOBEXCORPORATION,GR,multimedia,897,2021,07
2618,GLOBEXCORPORATION,GR,urgent,4,2021,07
2619,GLOBEXCORPORATION,GR,video,373,2021,07
2620,GLOBEXCORPORATION,GR,wire,974,2021,07
2621,GLOBEXCORPORATION,GR,article,1,2021,08
2622,GLOBEXCORPORATION,GR,article,1,2021,09
2623,GLOBEXCORPORATION,AF,article,3,2006,11
2624,GLOBEXCORPORATION,AF,article,10,2006,12
2625,GLOBEXCORPORATION,AF,video,1,2006,12
2626,GLOBEXCORPORATION,AF,article,15,2007,01
2627,GLOBEXCORPORATION,AF,video,5,2007,01
2628,GLOBEXCORPORATION,AF,article,4,2007,02
2629,GLOBEXCORPORATION,AF,video,1,2007,02
2630,GLOBEXCORPORATION,AF,article,2,2007,03
2631,GLOBEXCORPORATION,AF,article,1,2007,04
2632,GLOBEXCORPORATION,AF,video,1,2007,04
2633,GLOBEXCORPORATION,AF,article,2,2007,05
2634,GLOBEXCORPORATION,AF,video,2,2007,05
2635,GLOBEXCORPORATION,AF,article,6,2007,06
2636,GLOBEXCORPORATION,AF,video,1,2007,06
2637,GLOBEXCORPORATION,AF,article,7,2007,07
2638,GLOBEXCORPORATION,AF,article,11,2007,08
2639,GLOBEXCORPORATION,AF,video,7,2007,08
2640,GLOBEXCORPORATION,AF,article,33,2007,09
2641,GLOBEXCORPORATION,AF,article,38,2007,10
2642,GLOBEXCORPORATION,AF,video,4,2007,10
2643,GLOBEXCORPORATION,AF,article,30,2007,11
2644,GLOBEXCORPORATION,AF,video,1,2007,11
2645,GLOBEXCORPORATION,AF,article,36,2007,12
2646,GLOBEXCORPORATION,AF,video,167,2007,12
2647,GLOBEXCORPORATION,AF,article,290,2008,01
2648,GLOBEXCORPORATION,AF,video,616,2008,01
2649,GLOBEXCORPORATION,AF,article,911,2008,02
2650,GLOBEXCORPORATION,AF,video,1321,2008,02
2651,GLOBEXCORPORATION,AF,article,1014,2008,03
2652,GLOBEXCORPORATION,AF,video,1520,2008,03
2653,GLOBEXCORPORATION,AF,article,920,2008,04
2654,GLOBEXCORPORATION,AF,video,1397,2008,04
2655,GLOBEXCORPORATION,AF,article,955,2008,05
2656,GLOBEXCORPORATION,AF,video,1501,2008,05
2657,GLOBEXCORPORATION,AF,article,908,2008,06
2658,GLOBEXCORPORATION,AF,video,1411,2008,06
2659,GLOBEXCORPORATION,AF,article,1061,2008,07
2660,GLOBEXCORPORATION,AF,video,1571,2008,07
2661,GLOBEXCORPORATION,AF,article,1100,2008,08
2662,GLOBEXCORPORATION,AF,video,1537,2008,08
2663,GLOBEXCORPORATION,AF,article,1088,2008,09
2664,GLOBEXCORPORATION,AF,video,1597,2008,09
2665,GLOBEXCORPORATION,AF,article,1154,2008,10
2666,GLOBEXCORPORATION,AF,video,1878,2008,10
2667,GLOBEXCORPORATION,AF,article,1037,2008,11
2668,GLOBEXCORPORATION,AF,video,1583,2008,11
2669,GLOBEXCORPORATION,AF,article,1176,2008,12
2670,GLOBEXCORPORATION,AF,video,1673,2008,12
2671,GLOBEXCORPORATION,AF,article,1168,2009,01
2672,GLOBEXCORPORATION,AF,multimedia,172,2009,01
2673,GLOBEXCORPORATION,AF,video,1851,2009,01
2674,GLOBEXCORPORATION,AF,article,1101,2009,02
2675,GLOBEXCORPORATION,AF,multimedia,194,2009,02
2676,GLOBEXCORPORATION,AF,video,2002,2009,02
2677,GLOBEXCORPORATION,AF,article,1241,2009,03
2678,GLOBEXCORPORATION,AF,multimedia,332,2009,03
2679,GLOBEXCORPORATION,AF,video,1843,2009,03
2680,GLOBEXCORPORATION,AF,article,1316,2009,04
2681,GLOBEXCORPORATION,AF,multimedia,256,2009,04
2682,GLOBEXCORPORATION,AF,video,1551,2009,04
2683,GLOBEXCORPORATION,AF,article,1202,2009,05
2684,GLOBEXCORPORATION,AF,multimedia,229,2009,05
2685,GLOBEXCORPORATION,AF,video,1506,2009,05
2686,GLOBEXCORPORATION,AF,article,1110,2009,06
2687,GLOBEXCORPORATION,AF,edition,1,2009,06
2688,GLOBEXCORPORATION,AF,multimedia,227,2009,06
2689,GLOBEXCORPORATION,AF,video,1583,2009,06
2690,GLOBEXCORPORATION,AF,article,1142,2009,07
2691,GLOBEXCORPORATION,AF,multimedia,239,2009,07
2692,GLOBEXCORPORATION,AF,video,1552,2009,07
2693,GLOBEXCORPORATION,AF,article,1196,2009,08
2694,GLOBEXCORPORATION,AF,multimedia,206,2009,08
2695,GLOBEXCORPORATION,AF,video,1477,2009,08
2696,GLOBEXCORPORATION,AF,article,1055,2009,09
2697,GLOBEXCORPORATION,AF,edition,2,2009,09
2698,GLOBEXCORPORATION,AF,multimedia,281,2009,09
2699,GLOBEXCORPORATION,AF,video,1361,2009,09
2700,GLOBEXCORPORATION,AF,article,816,2009,10
2701,GLOBEXCORPORATION,AF,edition,175,2009,10
2702,GLOBEXCORPORATION,AF,frontpage,12,2009,10
2703,GLOBEXCORPORATION,AF,link,40,2009,10
2704,GLOBEXCORPORATION,AF,multimedia,380,2009,10
2705,GLOBEXCORPORATION,AF,page,4,2009,10
2706,GLOBEXCORPORATION,AF,program,16,2009,10
2707,GLOBEXCORPORATION,AF,video,1655,2009,10
2708,GLOBEXCORPORATION,AF,article,696,2009,11
2709,GLOBEXCORPORATION,AF,edition,227,2009,11
2710,GLOBEXCORPORATION,AF,link,18,2009,11
2711,GLOBEXCORPORATION,AF,multimedia,331,2009,11
2712,GLOBEXCORPORATION,AF,video,1411,2009,11
2713,GLOBEXCORPORATION,AF,article,809,2009,12
2714,GLOBEXCORPORATION,AF,edition,233,2009,12
2715,GLOBEXCORPORATION,AF,link,32,2009,12
2716,GLOBEXCORPORATION,AF,multimedia,376,2009,12
2717,GLOBEXCORPORATION,AF,video,1451,2009,12
2718,GLOBEXCORPORATION,AF,article,878,2010,01
2719,GLOBEXCORPORATION,AF,edition,233,2010,01
2720,GLOBEXCORPORATION,AF,link,49,2010,01
2721,GLOBEXCORPORATION,AF,multimedia,575,2010,01
2722,GLOBEXCORPORATION,AF,video,1523,2010,01
2723,GLOBEXCORPORATION,AF,article,798,2010,02
2724,GLOBEXCORPORATION,AF,edition,220,2010,02
2725,GLOBEXCORPORATION,AF,link,40,2010,02
2726,GLOBEXCORPORATION,AF,multimedia,426,2010,02
2727,GLOBEXCORPORATION,AF,video,1299,2010,02
2728,GLOBEXCORPORATION,AF,article,884,2010,03
2729,GLOBEXCORPORATION,AF,edition,251,2010,03
2730,GLOBEXCORPORATION,AF,link,40,2010,03
2731,GLOBEXCORPORATION,AF,multimedia,488,2010,03
2732,GLOBEXCORPORATION,AF,video,1482,2010,03
2733,GLOBEXCORPORATION,AF,article,854,2010,04
2734,GLOBEXCORPORATION,AF,edition,248,2010,04
2735,GLOBEXCORPORATION,AF,link,77,2010,04
2736,GLOBEXCORPORATION,AF,multimedia,470,2010,04
2737,GLOBEXCORPORATION,AF,video,1458,2010,04
2738,GLOBEXCORPORATION,AF,article,848,2010,05
2739,GLOBEXCORPORATION,AF,edition,214,2010,05
2740,GLOBEXCORPORATION,AF,link,84,2010,05
2741,GLOBEXCORPORATION,AF,multimedia,405,2010,05
2742,GLOBEXCORPORATION,AF,video,1333,2010,05
2743,GLOBEXCORPORATION,AF,article,744,2010,06
2744,GLOBEXCORPORATION,AF,edition,234,2010,06
2745,GLOBEXCORPORATION,AF,link,65,2010,06
2746,GLOBEXCORPORATION,AF,multimedia,363,2010,06
2747,GLOBEXCORPORATION,AF,program,1,2010,06
2748,GLOBEXCORPORATION,AF,video,1494,2010,06
2749,GLOBEXCORPORATION,AF,article,743,2010,07
2750,GLOBEXCORPORATION,AF,edition,214,2010,07
2751,GLOBEXCORPORATION,AF,link,79,2010,07
2752,GLOBEXCORPORATION,AF,multimedia,314,2010,07
2753,GLOBEXCORPORATION,AF,video,1430,2010,07
2754,GLOBEXCORPORATION,AF,article,680,2010,08
2755,GLOBEXCORPORATION,AF,edition,179,2010,08
2756,GLOBEXCORPORATION,AF,link,62,2010,08
2757,GLOBEXCORPORATION,AF,multimedia,296,2010,08
2758,GLOBEXCORPORATION,AF,video,1329,2010,08
2759,GLOBEXCORPORATION,AF,article,737,2010,09
2760,GLOBEXCORPORATION,AF,edition,235,2010,09
2761,GLOBEXCORPORATION,AF,link,67,2010,09
2762,GLOBEXCORPORATION,AF,multimedia,349,2010,09
2763,GLOBEXCORPORATION,AF,program,1,2010,09
2764,GLOBEXCORPORATION,AF,video,2070,2010,09
2765,GLOBEXCORPORATION,AF,article,771,2010,10
2766,GLOBEXCORPORATION,AF,edition,228,2010,10
2767,GLOBEXCORPORATION,AF,link,67,2010,10
2768,GLOBEXCORPORATION,AF,multimedia,429,2010,10
2769,GLOBEXCORPORATION,AF,program,1,2010,10
2770,GLOBEXCORPORATION,AF,video,2875,2010,10
2771,GLOBEXCORPORATION,AF,article,743,2010,11
2772,GLOBEXCORPORATION,AF,edition,230,2010,11
2773,GLOBEXCORPORATION,AF,link,61,2010,11
2774,GLOBEXCORPORATION,AF,multimedia,457,2010,11
2775,GLOBEXCORPORATION,AF,video,3091,2010,11
2776,GLOBEXCORPORATION,AF,article,641,2010,12
2777,GLOBEXCORPORATION,AF,edition,226,2010,12
2778,GLOBEXCORPORATION,AF,link,44,2010,12
2779,GLOBEXCORPORATION,AF,multimedia,438,2010,12
2780,GLOBEXCORPORATION,AF,video,2965,2010,12
2781,GLOBEXCORPORATION,AF,article,700,2011,01
2782,GLOBEXCORPORATION,AF,edition,214,2011,01
2783,GLOBEXCORPORATION,AF,frontpage,1,2011,01
2784,GLOBEXCORPORATION,AF,link,64,2011,01
2785,GLOBEXCORPORATION,AF,multimedia,523,2011,01
2786,GLOBEXCORPORATION,AF,video,3206,2011,01
2787,GLOBEXCORPORATION,AF,article,592,2011,02
2788,GLOBEXCORPORATION,AF,edition,193,2011,02
2789,GLOBEXCORPORATION,AF,link,59,2011,02
2790,GLOBEXCORPORATION,AF,multimedia,374,2011,02
2791,GLOBEXCORPORATION,AF,video,2794,2011,02
2792,GLOBEXCORPORATION,AF,article,649,2011,03
2793,GLOBEXCORPORATION,AF,edition,223,2011,03
2794,GLOBEXCORPORATION,AF,link,57,2011,03
2795,GLOBEXCORPORATION,AF,multimedia,434,2011,03
2796,GLOBEXCORPORATION,AF,page,1,2011,03
2797,GLOBEXCORPORATION,AF,video,3369,2011,03
2798,GLOBEXCORPORATION,AF,article,665,2011,04
2799,GLOBEXCORPORATION,AF,edition,209,2011,04
2800,GLOBEXCORPORATION,AF,link,64,2011,04
2801,GLOBEXCORPORATION,AF,multimedia,370,2011,04
2802,GLOBEXCORPORATION,AF,video,2936,2011,04
2803,GLOBEXCORPORATION,AF,article,700,2011,05
2804,GLOBEXCORPORATION,AF,edition,209,2011,05
2805,GLOBEXCORPORATION,AF,link,61,2011,05
2806,GLOBEXCORPORATION,AF,multimedia,438,2011,05
2807,GLOBEXCORPORATION,AF,video,2989,2011,05
2808,GLOBEXCORPORATION,AF,article,676,2011,06
2809,GLOBEXCORPORATION,AF,author,1,2011,06
2810,GLOBEXCORPORATION,AF,edition,233,2011,06
2811,GLOBEXCORPORATION,AF,frontpage,1,2011,06
2812,GLOBEXCORPORATION,AF,link,59,2011,06
2813,GLOBEXCORPORATION,AF,multimedia,387,2011,06
2814,GLOBEXCORPORATION,AF,program,2,2011,06
2815,GLOBEXCORPORATION,AF,video,2945,2011,06
2816,GLOBEXCORPORATION,AF,article,706,2011,07
2817,GLOBEXCORPORATION,AF,edition,217,2011,07
2818,GLOBEXCORPORATION,AF,link,84,2011,07
2819,GLOBEXCORPORATION,AF,multimedia,350,2011,07
2820,GLOBEXCORPORATION,AF,video,2897,2011,07
2821,GLOBEXCORPORATION,AF,article,701,2011,08
2822,GLOBEXCORPORATION,AF,author,3,2011,08
2823,GLOBEXCORPORATION,AF,edition,202,2011,08
2824,GLOBEXCORPORATION,AF,link,76,2011,08
2825,GLOBEXCORPORATION,AF,multimedia,317,2011,08
2826,GLOBEXCORPORATION,AF,video,2720,2011,08
2827,GLOBEXCORPORATION,AF,article,747,2011,09
2828,GLOBEXCORPORATION,AF,author,1,2011,09
2829,GLOBEXCORPORATION,AF,edition,261,2011,09
2830,GLOBEXCORPORATION,AF,link,111,2011,09
2831,GLOBEXCORPORATION,AF,multimedia,296,2011,09
2832,GLOBEXCORPORATION,AF,program,1,2011,09
2833,GLOBEXCORPORATION,AF,video,3123,2011,09
2834,GLOBEXCORPORATION,AF,article,699,2011,10
2835,GLOBEXCORPORATION,AF,author,1,2011,10
2836,GLOBEXCORPORATION,AF,edition,235,2011,10
2837,GLOBEXCORPORATION,AF,link,173,2011,10
2838,GLOBEXCORPORATION,AF,multimedia,271,2011,10
2839,GLOBEXCORPORATION,AF,video,3202,2011,10
2840,GLOBEXCORPORATION,AF,article,722,2011,11
2841,GLOBEXCORPORATION,AF,author,14,2011,11
2842,GLOBEXCORPORATION,AF,edition,238,2011,11
2843,GLOBEXCORPORATION,AF,link,188,2011,11
2844,GLOBEXCORPORATION,AF,multimedia,274,2011,11
2845,GLOBEXCORPORATION,AF,video,3037,2011,11
2846,GLOBEXCORPORATION,AF,article,698,2011,12
2847,GLOBEXCORPORATION,AF,author,5,2011,12
2848,GLOBEXCORPORATION,AF,edition,222,2011,12
2849,GLOBEXCORPORATION,AF,link,199,2011,12
2850,GLOBEXCORPORATION,AF,multimedia,299,2011,12
2851,GLOBEXCORPORATION,AF,page,1,2011,12
2852,GLOBEXCORPORATION,AF,video,3043,2011,12
2853,GLOBEXCORPORATION,AF,article,752,2012,01
2854,GLOBEXCORPORATION,AF,author,1,2012,01
2855,GLOBEXCORPORATION,AF,edition,238,2012,01
2856,GLOBEXCORPORATION,AF,frontpage,1,2012,01
2857,GLOBEXCORPORATION,AF,link,199,2012,01
2858,GLOBEXCORPORATION,AF,multimedia,343,2012,01
2859,GLOBEXCORPORATION,AF,video,3113,2012,01
2860,GLOBEXCORPORATION,AF,article,678,2012,02
2861,GLOBEXCORPORATION,AF,author,5,2012,02
2862,GLOBEXCORPORATION,AF,edition,228,2012,02
2863,GLOBEXCORPORATION,AF,link,200,2012,02
2864,GLOBEXCORPORATION,AF,multimedia,382,2012,02
2865,GLOBEXCORPORATION,AF,video,2790,2012,02
2866,GLOBEXCORPORATION,AF,article,674,2012,03
2867,GLOBEXCORPORATION,AF,author,1,2012,03
2868,GLOBEXCORPORATION,AF,edition,237,2012,03
2869,GLOBEXCORPORATION,AF,frontpage,1,2012,03
2870,GLOBEXCORPORATION,AF,link,195,2012,03
2871,GLOBEXCORPORATION,AF,multimedia,415,2012,03
2872,GLOBEXCORPORATION,AF,video,2768,2012,03
2873,GLOBEXCORPORATION,AF,article,670,2012,04
2874,GLOBEXCORPORATION,AF,edition,219,2012,04
2875,GLOBEXCORPORATION,AF,frontpage,5,2012,04
2876,GLOBEXCORPORATION,AF,link,193,2012,04
2877,GLOBEXCORPORATION,AF,multimedia,362,2012,04
2878,GLOBEXCORPORATION,AF,video,908,2012,04
2879,GLOBEXCORPORATION,AF,article,636,2012,05
2880,GLOBEXCORPORATION,AF,author,3,2012,05
2881,GLOBEXCORPORATION,AF,edition,216,2012,05
2882,GLOBEXCORPORATION,AF,frontpage,3,2012,05
2883,GLOBEXCORPORATION,AF,link,175,2012,05
2884,GLOBEXCORPORATION,AF,multimedia,445,2012,05
2885,GLOBEXCORPORATION,AF,video,932,2012,05
2886,GLOBEXCORPORATION,AF,article,663,2012,06
2887,GLOBEXCORPORATION,AF,author,4,2012,06
2888,GLOBEXCORPORATION,AF,edition,228,2012,06
2889,GLOBEXCORPORATION,AF,frontpage,4,2012,06
2890,GLOBEXCORPORATION,AF,link,134,2012,06
2891,GLOBEXCORPORATION,AF,multimedia,556,2012,06
2892,GLOBEXCORPORATION,AF,program,1,2012,06
2893,GLOBEXCORPORATION,AF,video,962,2012,06
2894,GLOBEXCORPORATION,AF,article,609,2012,07
2895,GLOBEXCORPORATION,AF,edition,238,2012,07
2896,GLOBEXCORPORATION,AF,link,131,2012,07
2897,GLOBEXCORPORATION,AF,multimedia,481,2012,07
2898,GLOBEXCORPORATION,AF,page,1,2012,07
2899,GLOBEXCORPORATION,AF,video,935,2012,07
2900,GLOBEXCORPORATION,AF,article,605,2012,08
2901,GLOBEXCORPORATION,AF,author,1,2012,08
2902,GLOBEXCORPORATION,AF,edition,191,2012,08
2903,GLOBEXCORPORATION,AF,link,106,2012,08
2904,GLOBEXCORPORATION,AF,multimedia,410,2012,08
2905,GLOBEXCORPORATION,AF,video,850,2012,08
2906,GLOBEXCORPORATION,AF,article,480,2012,09
2907,GLOBEXCORPORATION,AF,author,1,2012,09
2908,GLOBEXCORPORATION,AF,edition,219,2012,09
2909,GLOBEXCORPORATION,AF,link,122,2012,09
2910,GLOBEXCORPORATION,AF,multimedia,419,2012,09
2911,GLOBEXCORPORATION,AF,video,894,2012,09
2912,GLOBEXCORPORATION,AF,article,568,2012,10
2913,GLOBEXCORPORATION,AF,edition,259,2012,10
2914,GLOBEXCORPORATION,AF,link,116,2012,10
2915,GLOBEXCORPORATION,AF,multimedia,531,2012,10
2916,GLOBEXCORPORATION,AF,video,1026,2012,10
2917,GLOBEXCORPORATION,AF,article,599,2012,11
2918,GLOBEXCORPORATION,AF,author,1,2012,11
2919,GLOBEXCORPORATION,AF,edition,243,2012,11
2920,GLOBEXCORPORATION,AF,link,87,2012,11
2921,GLOBEXCORPORATION,AF,multimedia,495,2012,11
