country,year,gender,age,suicides_no,population,suicides_100k_pop,HDI,gdp,gdp_per_capita,generation,iso,iso_alpha,region,sub_region
Fiji,2004,male,5-14 years,0,86049,0.0,0.7766011477761837,2727507213,3744,Millenials,,FJI,Oceania,Melanesia
Fiji,2005,male,75+ years,1,3878,25.79,0.694,3006725015,4104,Silent,,FJI,Oceania,Melanesia
Fiji,2005,male,35-54 years,9,103347,8.71,0.694,3006725015,4104,Boomers,,FJI,Oceania,Melanesia
Fiji,2005,female,25-34 years,3,61361,4.89,0.694,3006725015,4104,Generation X,,FJI,Oceania,Melanesia
Fiji,2005,male,25-34 years,3,63965,4.69,0.694,3006725015,4104,Generation X,,FJI,Oceania,Melanesia
Fiji,2005,female,15-24 years,2,75687,2.64,0.694,3006725015,4104,Millenials,,FJI,Oceania,Melanesia
Fiji,2005,male,55-74 years,1,38247,2.61,0.694,3006725015,4104,Silent,,FJI,Oceania,Melanesia
Fiji,2005,male,15-24 years,2,79981,2.5,0.694,3006725015,4104,Millenials,,FJI,Oceania,Melanesia
Fiji,2005,female,35-54 years,1,100199,1.0,0.694,3006725015,4104,Boomers,,FJI,Oceania,Melanesia
Fiji,2005,female,5-14 years,0,78078,0.0,0.694,3006725015,4104,Millenials,,FJI,Oceania,Melanesia
Fiji,2005,female,55-74 years,0,39444,0.0,0.694,3006725015,4104,Silent,,FJI,Oceania,Melanesia
Fiji,2005,female,75+ years,0,4819,0.0,0.694,3006725015,4104,Silent,,FJI,Oceania,Melanesia
Fiji,2005,male,5-14 years,0,83601,0.0,0.694,3006725015,4104,Millenials,,FJI,Oceania,Melanesia
Fiji,2006,female,15-24 years,5,75457,6.63,0.7766011477761837,3102741451,4206,Millenials,,FJI,Oceania,Melanesia
Fiji,2006,male,25-34 years,4,65615,6.1,0.7766011477761837,3102741451,4206,Generation X,,FJI,Oceania,Melanesia
Fiji,2006,male,35-54 years,6,103418,5.8,0.7766011477761837,3102741451,4206,Boomers,,FJI,Oceania,Melanesia
Fiji,2006,male,15-24 years,4,79914,5.01,0.7766011477761837,3102741451,4206,Millenials,,FJI,Oceania,Melanesia
Fiji,2006,female,5-14 years,2,78008,2.56,0.7766011477761837,3102741451,4206,Millenials,,FJI,Oceania,Melanesia
Fiji,2006,female,55-74 years,1,40531,2.47,0.7766011477761837,3102741451,4206,Silent,,FJI,Oceania,Melanesia
Fiji,2006,male,5-14 years,1,83550,1.2,0.7766011477761837,3102741451,4206,Millenials,,FJI,Oceania,Melanesia
Fiji,2006,female,35-54 years,1,100106,1.0,0.7766011477761837,3102741451,4206,Boomers,,FJI,Oceania,Melanesia
Fiji,2006,female,25-34 years,0,62701,0.0,0.7766011477761837,3102741451,4206,Generation X,,FJI,Oceania,Melanesia
Fiji,2006,female,75+ years,0,5052,0.0,0.7766011477761837,3102741451,4206,Silent,,FJI,Oceania,Melanesia
Fiji,2006,male,55-74 years,0,39336,0.0,0.7766011477761837,3102741451,4206,Silent,,FJI,Oceania,Melanesia
Fiji,2006,male,75+ years,0,4071,0.0,0.7766011477761837,3102741451,4206,Silent,,FJI,Oceania,Melanesia
Fiji,2007,male,55-74 years,3,40558,7.4,0.7766011477761837,3405050612,4570,Silent,,FJI,Oceania,Melanesia
Fiji,2007,male,15-24 years,3,80074,3.75,0.7766011477761837,3405050612,4570,Millenials,,FJI,Oceania,Melanesia
Fiji,2007,female,25-34 years,2,64428,3.1,0.7766011477761837,3405050612,4570,Generation X,,FJI,Oceania,Melanesia
Fiji,2007,male,25-34 years,2,67634,2.96,0.7766011477761837,3405050612,4570,Generation X,,FJI,Oceania,Melanesia
Fiji,2007,male,35-54 years,2,103785,1.93,0.7766011477761837,3405050612,4570,Boomers,,FJI,Oceania,Melanesia
Fiji,2007,female,15-24 years,1,75514,1.32,0.7766011477761837,3405050612,4570,Millenials,,FJI,Oceania,Melanesia
Fiji,2007,female,35-54 years,0,100300,0.0,0.7766011477761837,3405050612,4570,Boomers,,FJI,Oceania,Melanesia
Fiji,2007,female,5-14 years,0,77970,0.0,0.7766011477761837,3405050612,4570,Generation Z,,FJI,Oceania,Melanesia
Fiji,2007,female,55-74 years,0,41745,0.0,0.7766011477761837,3405050612,4570,Silent,,FJI,Oceania,Melanesia
Fiji,2007,female,75+ years,0,5299,0.0,0.7766011477761837,3405050612,4570,Silent,,FJI,Oceania,Melanesia
Fiji,2007,male,5-14 years,0,83503,0.0,0.7766011477761837,3405050612,4570,Generation Z,,FJI,Oceania,Melanesia
Fiji,2007,male,75+ years,0,4245,0.0,0.7766011477761837,3405050612,4570,Silent,,FJI,Oceania,Melanesia
Fiji,2008,male,25-34 years,9,69781,12.9,0.7766011477761837,3523185920,4675,Generation X,,FJI,Oceania,Melanesia
Fiji,2008,male,35-54 years,11,104375,10.54,0.7766011477761837,3523185920,4675,Boomers,,FJI,Oceania,Melanesia
Fiji,2008,female,35-54 years,5,100705,4.96,0.7766011477761837,3523185920,4675,Boomers,,FJI,Oceania,Melanesia
Fiji,2008,male,55-74 years,2,41913,4.77,0.7766011477761837,3523185920,4675,Silent,,FJI,Oceania,Melanesia
Fiji,2008,female,15-24 years,3,75830,3.96,0.7766011477761837,3523185920,4675,Millenials,,FJI,Oceania,Melanesia
Fiji,2008,male,15-24 years,3,80437,3.73,0.7766011477761837,3523185920,4675,Millenials,,FJI,Oceania,Melanesia
Fiji,2008,female,25-34 years,2,66331,3.02,0.7766011477761837,3523185920,4675,Generation X,,FJI,Oceania,Melanesia
Fiji,2008,female,55-74 years,1,43110,2.32,0.7766011477761837,3523185920,4675,Silent,,FJI,Oceania,Melanesia
Fiji,2008,female,5-14 years,1,77855,1.28,0.7766011477761837,3523185920,4675,Generation Z,,FJI,Oceania,Melanesia
Fiji,2008,female,75+ years,0,5555,0.0,0.7766011477761837,3523185920,4675,Silent,,FJI,Oceania,Melanesia
Fiji,2008,male,5-14 years,0,83368,0.0,0.7766011477761837,3523185920,4675,Generation Z,,FJI,Oceania,Melanesia
Fiji,2008,male,75+ years,0,4398,0.0,0.7766011477761837,3523185920,4675,Silent,,FJI,Oceania,Melanesia
Fiji,2009,female,75+ years,1,5809,17.21,0.7766011477761837,2870624636,3765,Silent,,FJI,Oceania,Melanesia
Fiji,2009,male,35-54 years,8,105083,7.61,0.7766011477761837,2870624636,3765,Boomers,,FJI,Oceania,Melanesia
Fiji,2009,male,25-34 years,5,71729,6.97,0.7766011477761837,2870624636,3765,Generation X,,FJI,Oceania,Melanesia
Fiji,2009,male,55-74 years,3,43403,6.91,0.7766011477761837,2870624636,3765,Silent,,FJI,Oceania,Melanesia
Fiji,2009,female,25-34 years,3,68110,4.4,0.7766011477761837,2870624636,3765,Generation X,,FJI,Oceania,Melanesia
Fiji,2009,male,15-24 years,3,80908,3.71,0.7766011477761837,2870624636,3765,Millenials,,FJI,Oceania,Melanesia
Fiji,2009,female,15-24 years,2,76305,2.62,0.7766011477761837,2870624636,3765,Millenials,,FJI,Oceania,Melanesia
Fiji,2009,female,55-74 years,1,44642,2.24,0.7766011477761837,2870624636,3765,Silent,,FJI,Oceania,Melanesia
Fiji,2009,female,35-54 years,0,101209,0.0,0.7766011477761837,2870624636,3765,Boomers,,FJI,Oceania,Melanesia
Fiji,2009,female,5-14 years,0,77600,0.0,0.7766011477761837,2870624636,3765,Generation Z,,FJI,Oceania,Melanesia
Fiji,2009,male,5-14 years,0,83083,0.0,0.7766011477761837,2870624636,3765,Generation Z,,FJI,Oceania,Melanesia
Fiji,2009,male,75+ years,0,4522,0.0,0.7766011477761837,2870624636,3765,Silent,,FJI,Oceania,Melanesia
Fiji,2011,male,75+ years,3,4903,61.19,0.72,3774530616,4862,Silent,,FJI,Oceania,Melanesia
Fiji,2011,male,25-34 years,10,73871,13.54,0.72,3774530616,4862,Millenials,,FJI,Oceania,Melanesia
Fiji,2011,male,35-54 years,10,106561,9.38,0.72,3774530616,4862,Generation X,,FJI,Oceania,Melanesia
Fiji,2011,male,55-74 years,3,46624,6.43,0.72,3774530616,4862,Boomers,,FJI,Oceania,Melanesia
Fiji,2011,male,15-24 years,4,80648,4.96,0.72,3774530616,4862,Millenials,,FJI,Oceania,Melanesia
Fiji,2011,female,55-74 years,2,48171,4.15,0.72,3774530616,4862,Boomers,,FJI,Oceania,Melanesia
Fiji,2011,female,15-24 years,3,76080,3.94,0.72,3774530616,4862,Millenials,,FJI,Oceania,Melanesia
Fiji,2011,female,35-54 years,2,102547,1.95,0.72,3774530616,4862,Generation X,,FJI,Oceania,Melanesia
Fiji,2011,female,25-34 years,1,70077,1.43,0.72,3774530616,4862,Millenials,,FJI,Oceania,Melanesia
Fiji,2011,female,5-14 years,0,77394,0.0,0.72,3774530616,4862,Generation Z,,FJI,Oceania,Melanesia
Fiji,2011,female,75+ years,0,6455,0.0,0.72,3774530616,4862,Silent,,FJI,Oceania,Melanesia
Fiji,2011,male,5-14 years,0,82994,0.0,0.72,3774530616,4862,Generation Z,,FJI,Oceania,Melanesia
Fiji,2012,male,75+ years,2,5168,38.7,0.722,3972012571,5073,Silent,,FJI,Oceania,Melanesia
Fiji,2012,female,75+ years,1,6862,14.57,0.722,3972012571,5073,Silent,,FJI,Oceania,Melanesia
Fiji,2012,male,15-24 years,7,80061,8.74,0.722,3972012571,5073,Millenials,,FJI,Oceania,Melanesia
Fiji,2012,male,25-34 years,5,74059,6.75,0.722,3972012571,5073,Millenials,,FJI,Oceania,Melanesia
Fiji,2012,male,35-54 years,6,107270,5.59,0.722,3972012571,5073,Generation X,,FJI,Oceania,Melanesia
Fiji,2012,female,15-24 years,4,75501,5.3,0.722,3972012571,5073,Millenials,,FJI,Oceania,Melanesia
Fiji,2012,male,55-74 years,2,48382,4.13,0.722,3972012571,5073,Boomers,,FJI,Oceania,Melanesia
Fiji,2012,female,55-74 years,2,50218,3.98,0.722,3972012571,5073,Boomers,,FJI,Oceania,Melanesia
Fiji,2012,female,25-34 years,2,70215,2.85,0.722,3972012571,5073,Millenials,,FJI,Oceania,Melanesia
Fiji,2012,female,35-54 years,1,103358,0.97,0.722,3972012571,5073,Generation X,,FJI,Oceania,Melanesia
Fiji,2012,female,5-14 years,0,78081,0.0,0.722,3972012571,5073,Generation Z,,FJI,Oceania,Melanesia
Fiji,2012,male,5-14 years,0,83764,0.0,0.722,3972012571,5073,Generation Z,,FJI,Oceania,Melanesia
Finland,1987,male,75+ years,57,80200,71.07,0.7766011477761837,91642093873,19861,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1987,male,35-54 years,422,687900,61.35,0.7766011477761837,91642093873,19861,Silent,FIN,FIN,Europe,Northern Europe
Finland,1987,male,55-74 years,225,380700,59.1,0.7766011477761837,91642093873,19861,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1987,male,25-34 years,222,397800,55.81,0.7766011477761837,91642093873,19861,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1987,male,15-24 years,135,355900,37.93,0.7766011477761837,91642093873,19861,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1987,female,55-74 years,99,506400,19.55,0.7766011477761837,91642093873,19861,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1987,female,35-54 years,122,667400,18.28,0.7766011477761837,91642093873,19861,Silent,FIN,FIN,Europe,Northern Europe
Finland,1987,female,25-34 years,44,379700,11.59,0.7766011477761837,91642093873,19861,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1987,female,15-24 years,26,341900,7.6,0.7766011477761837,91642093873,19861,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1987,female,75+ years,7,182100,3.84,0.7766011477761837,91642093873,19861,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1987,male,5-14 years,4,324400,1.23,0.7766011477761837,91642093873,19861,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1987,female,5-14 years,0,309700,0.0,0.7766011477761837,91642093873,19861,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1988,male,75+ years,54,82300,65.61,0.7766011477761837,109103056148,23546,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1988,male,35-54 years,458,702100,65.23,0.7766011477761837,109103056148,23546,Silent,FIN,FIN,Europe,Northern Europe
Finland,1988,male,25-34 years,238,394200,60.38,0.7766011477761837,109103056148,23546,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1988,male,55-74 years,218,383500,56.84,0.7766011477761837,109103056148,23546,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1988,male,15-24 years,137,346100,39.58,0.7766011477761837,109103056148,23546,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1988,female,35-54 years,124,680500,18.22,0.7766011477761837,109103056148,23546,Silent,FIN,FIN,Europe,Northern Europe
Finland,1988,female,55-74 years,89,504600,17.64,0.7766011477761837,109103056148,23546,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1988,female,75+ years,27,187500,14.4,0.7766011477761837,109103056148,23546,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1988,female,25-34 years,29,377000,7.69,0.7766011477761837,109103056148,23546,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1988,female,15-24 years,25,332300,7.52,0.7766011477761837,109103056148,23546,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1988,male,5-14 years,2,329100,0.61,0.7766011477761837,109103056148,23546,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1988,female,5-14 years,1,314400,0.32,0.7766011477761837,109103056148,23546,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1989,male,75+ years,72,84000,85.71,0.7766011477761837,119064708328,25582,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1989,male,35-54 years,439,715700,61.34,0.7766011477761837,119064708328,25582,Silent,FIN,FIN,Europe,Northern Europe
Finland,1989,male,55-74 years,231,386700,59.74,0.7766011477761837,119064708328,25582,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1989,male,25-34 years,203,392000,51.79,0.7766011477761837,119064708328,25582,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1989,male,15-24 years,170,337400,50.39,0.7766011477761837,119064708328,25582,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1989,female,35-54 years,127,693900,18.3,0.7766011477761837,119064708328,25582,Silent,FIN,FIN,Europe,Northern Europe
Finland,1989,female,55-74 years,86,502900,17.1,0.7766011477761837,119064708328,25582,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1989,female,75+ years,21,192000,10.94,0.7766011477761837,119064708328,25582,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1989,female,25-34 years,40,374900,10.67,0.7766011477761837,119064708328,25582,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1989,female,15-24 years,21,323900,6.48,0.7766011477761837,119064708328,25582,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1989,male,5-14 years,3,332800,0.9,0.7766011477761837,119064708328,25582,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1989,female,5-14 years,0,318100,0.0,0.7766011477761837,119064708328,25582,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1990,male,75+ years,77,85500,90.06,0.783,141517648888,30271,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1990,male,35-54 years,483,728500,66.3,0.783,141517648888,30271,Silent,FIN,FIN,Europe,Northern Europe
Finland,1990,male,25-34 years,250,389800,64.14,0.783,141517648888,30271,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1990,male,55-74 years,210,391100,53.69,0.783,141517648888,30271,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1990,male,15-24 years,169,332100,50.89,0.783,141517648888,30271,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1990,female,55-74 years,92,502700,18.3,0.783,141517648888,30271,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1990,female,35-54 years,124,706200,17.56,0.783,141517648888,30271,Silent,FIN,FIN,Europe,Northern Europe
Finland,1990,female,25-34 years,48,372600,12.88,0.783,141517648888,30271,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1990,female,15-24 years,35,318800,10.98,0.783,141517648888,30271,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1990,female,75+ years,20,195600,10.22,0.783,141517648888,30271,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1990,male,5-14 years,4,333400,1.2,0.783,141517648888,30271,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1990,female,5-14 years,0,318800,0.0,0.783,141517648888,30271,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1991,male,75+ years,67,86300,77.64,0.7766011477761837,127866490222,27214,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1991,male,25-34 years,257,387500,66.32,0.7766011477761837,127866490222,27214,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1991,male,35-54 years,489,741700,65.93,0.7766011477761837,127866490222,27214,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1991,male,55-74 years,235,396600,59.25,0.7766011477761837,127866490222,27214,Silent,FIN,FIN,Europe,Northern Europe
Finland,1991,male,15-24 years,139,329300,42.21,0.7766011477761837,127866490222,27214,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1991,female,35-54 years,134,718800,18.64,0.7766011477761837,127866490222,27214,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1991,female,55-74 years,82,504100,16.27,0.7766011477761837,127866490222,27214,Silent,FIN,FIN,Europe,Northern Europe
Finland,1991,female,75+ years,25,198300,12.61,0.7766011477761837,127866490222,27214,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1991,female,25-34 years,39,370800,10.52,0.7766011477761837,127866490222,27214,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1991,female,15-24 years,23,315400,7.29,0.7766011477761837,127866490222,27214,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1991,male,5-14 years,3,332000,0.9,0.7766011477761837,127866490222,27214,Millenials,FIN,FIN,Europe,Northern Europe
Finland,1991,female,5-14 years,0,317700,0.0,0.7766011477761837,127866490222,27214,Millenials,FIN,FIN,Europe,Northern Europe
Finland,1992,male,35-54 years,517,754100,68.56,0.7766011477761837,112625431378,23857,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1992,male,25-34 years,254,385700,65.85,0.7766011477761837,112625431378,23857,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1992,male,75+ years,56,87100,64.29,0.7766011477761837,112625431378,23857,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1992,male,55-74 years,211,402500,52.42,0.7766011477761837,112625431378,23857,Silent,FIN,FIN,Europe,Northern Europe
Finland,1992,male,15-24 years,115,326900,35.18,0.7766011477761837,112625431378,23857,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1992,female,35-54 years,132,730300,18.07,0.7766011477761837,112625431378,23857,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1992,female,55-74 years,71,505800,14.04,0.7766011477761837,112625431378,23857,Silent,FIN,FIN,Europe,Northern Europe
Finland,1992,female,25-34 years,46,369300,12.46,0.7766011477761837,112625431378,23857,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1992,female,75+ years,19,200900,9.46,0.7766011477761837,112625431378,23857,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1992,female,15-24 years,26,312700,8.31,0.7766011477761837,112625431378,23857,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1992,male,5-14 years,3,330000,0.91,0.7766011477761837,112625431378,23857,Millenials,FIN,FIN,Europe,Northern Europe
Finland,1992,female,5-14 years,1,315600,0.32,0.7766011477761837,112625431378,23857,Millenials,FIN,FIN,Europe,Northern Europe
Finland,1993,male,35-54 years,514,762900,67.37,0.7766011477761837,89255751015,18826,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1993,male,75+ years,59,87700,67.27,0.7766011477761837,89255751015,18826,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1993,male,25-34 years,215,384100,55.98,0.7766011477761837,89255751015,18826,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1993,male,55-74 years,208,409500,50.79,0.7766011477761837,89255751015,18826,Silent,FIN,FIN,Europe,Northern Europe
Finland,1993,male,15-24 years,107,324200,33.0,0.7766011477761837,89255751015,18826,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1993,female,35-54 years,138,738900,18.68,0.7766011477761837,89255751015,18826,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1993,female,55-74 years,80,508400,15.74,0.7766011477761837,89255751015,18826,Silent,FIN,FIN,Europe,Northern Europe
Finland,1993,female,25-34 years,49,368000,13.32,0.7766011477761837,89255751015,18826,Boomers,FIN,FIN,Europe,Northern Europe
Finland,1993,female,75+ years,13,203400,6.39,0.7766011477761837,89255751015,18826,G.I. Generation,FIN,FIN,Europe,Northern Europe
Finland,1993,female,15-24 years,10,310000,3.23,0.7766011477761837,89255751015,18826,Generation X,FIN,FIN,Europe,Northern Europe
Finland,1993,male,5-14 years,3,329100,0.91,0.7766011477761837,89255751015,18826,Millenials,FIN,FIN,Europe,Northern Europe
